filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,526,8,34,[526],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,527,8,35,[527],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,585,4,24,[585],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,586,4,32,[586],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,587,4,27,[587],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,588,4,26,[588],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,589,4,28,[589],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,590,4,28,[590],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,591,4,29,[591],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,592,4,30,[592],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,593,4,30,[593],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,594,4,30,[594],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,595,4,31,[595],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,596,4,37,[596],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,598,4,29,[598],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,599,4,31,[599],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,600,4,33,[600],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,601,4,33,[601],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,602,4,34,[602],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,603,4,35,[603],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,604,4,35,[604],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,605,4,35,[605],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,606,4,36,[606],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,607,4,42,[607],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,609,4,35,[609],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,610,4,39,[610],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,611,4,39,[611],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,621,4,48,[621],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,622,4,58,[622],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,623,4,58,[623],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,624,4,29,[624],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,629,4,38,[629],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,630,4,53,[630],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,631,4,53,[631],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,632,4,31,[632],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,692,4,48,[692],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,693,4,48,[693],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,694,4,51,[694],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,695,4,51,[695],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,698,4,135,"[698, 699, 700]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,701,4,42,[701],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,702,4,52,[702],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,703,4,52,[703],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,720,4,37,[720],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,721,4,42,[721],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,722,4,52,[722],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,723,4,52,[723],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,725,4,27,[725],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,726,4,34,[726],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,765,4,30,[765],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,766,4,36,[766],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
./deeplake/api/tests/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,793,8,50,[793],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
